Date,State,Population,new_hospitalized_patients,cumulative_hospitalized_patients,current_hospitalized_patients,current_intensive_care_patients
12/29/2021,District of Columbia,705749,102,8709,530,58
12/30/2021,District of Columbia,705749,101,8810,571,62
12/31/2021,District of Columbia,705749,94,8904,607,68
1/1/2022,District of Columbia,705749,95,8999,627,65
1/2/2022,District of Columbia,705749,85,9084,678,72
1/3/2022,District of Columbia,705749,86,9170,735,80
1/4/2022,District of Columbia,705749,79,9249,753,87
1/5/2022,District of Columbia,705749,71,9320,769,88
1/6/2022,District of Columbia,705749,115,9435,815,89
1/7/2022,District of Columbia,705749,90,9525,847,97
1/8/2022,District of Columbia,705749,75,9600,812,98
1/9/2022,District of Columbia,705749,89,9689,838,102
1/10/2022,District of Columbia,705749,92,9781,871,106
1/11/2022,District of Columbia,705749,91,9872,865,115
1/12/2022,District of Columbia,705749,92,9964,864,116
1/13/2022,District of Columbia,705749,72,10036,844,115
1/14/2022,District of Columbia,705749,76,10112,809,116
1/15/2022,District of Columbia,705749,83,10195,780,114
1/16/2022,District of Columbia,705749,48,10243,759,107
1/17/2022,District of Columbia,705749,39,10282,732,109
1/18/2022,District of Columbia,705749,47,10329,719,106
1/19/2022,District of Columbia,705749,47,10376,727,110
1/20/2022,District of Columbia,705749,47,10423,668,105
1/21/2022,District of Columbia,705749,55,10478,640,97
1/22/2022,District of Columbia,705749,47,10525,579,95
1/23/2022,District of Columbia,705749,38,10563,547,85
1/24/2022,District of Columbia,705749,29,10592,543,77
1/25/2022,District of Columbia,705749,39,10631,523,73
1/26/2022,District of Columbia,705749,37,10668,526,78
1/27/2022,District of Columbia,705749,35,10703,514,76
1/28/2022,District of Columbia,705749,32,10735,485,75
1/29/2022,District of Columbia,705749,40,10775,475,65
1/30/2022,District of Columbia,705749,25,10800,454,68
1/31/2022,District of Columbia,705749,9,10809,450,66
2/1/2022,District of Columbia,705749,12,10821,412,64
2/2/2022,District of Columbia,705749,19,10840,402,61
2/3/2022,District of Columbia,705749,33,10873,384,61
2/4/2022,District of Columbia,705749,23,10896,360,58
2/5/2022,District of Columbia,705749,21,10917,321,56
2/6/2022,District of Columbia,705749,12,10929,327,58
2/7/2022,District of Columbia,705749,11,10940,317,56
2/8/2022,District of Columbia,705749,18,10958,305,52
2/9/2022,District of Columbia,705749,18,10976,305,52
7/1/2021,Delaware,945934,3,6743,23,3
7/2/2021,Delaware,945934,1,6744,19,3
7/3/2021,Delaware,945934,1,6745,14,2
7/4/2021,Delaware,945934,2,6747,17,4
7/5/2021,Delaware,945934,2,6749,17,4
7/6/2021,Delaware,945934,0,6749,22,4
7/7/2021,Delaware,945934,5,6754,21,6
7/8/2021,Delaware,945934,5,6759,22,7
7/9/2021,Delaware,945934,2,6761,22,6
7/10/2021,Delaware,945934,4,6765,20,6
7/11/2021,Delaware,945934,3,6768,18,6
7/12/2021,Delaware,945934,1,6769,17,5
7/13/2021,Delaware,945934,0,6769,19,4
7/14/2021,Delaware,945934,4,6773,23,4
7/15/2021,Delaware,945934,2,6775,22,4
7/16/2021,Delaware,945934,4,6779,23,3
7/17/2021,Delaware,945934,4,6783,30,4
7/18/2021,Delaware,945934,5,6788,29,5
7/19/2021,Delaware,945934,6,6794,31,4
7/20/2021,Delaware,945934,2,6796,29,5
7/21/2021,Delaware,945934,0,6796,25,4
7/22/2021,Delaware,945934,4,6800,27,3
7/23/2021,Delaware,945934,6,6806,32,5
7/24/2021,Delaware,945934,3,6809,30,5
7/25/2021,Delaware,945934,4,6813,35,5
7/26/2021,Delaware,945934,0,6813,30,5
7/27/2021,Delaware,945934,2,6815,32,7
7/28/2021,Delaware,945934,2,6817,46,5
7/29/2021,Delaware,945934,3,6820,40,5
7/30/2021,Delaware,945934,2,6822,41,4
7/31/2021,Delaware,945934,4,6826,42,5
8/1/2021,Delaware,945934,4,6830,55,6
8/2/2021,Delaware,945934,7,6837,44,8
8/3/2021,Delaware,945934,8,6845,52,8
8/4/2021,Delaware,945934,13,6858,70,8
8/5/2021,Delaware,945934,13,6871,81,8
8/6/2021,Delaware,945934,9,6880,89,7
8/7/2021,Delaware,945934,11,6891,93,7
8/8/2021,Delaware,945934,11,6902,102,9
8/9/2021,Delaware,945934,14,6916,96,5
8/10/2021,Delaware,945934,19,6935,111,7
8/11/2021,Delaware,945934,15,6950,112,7
8/12/2021,Delaware,945934,12,6962,113,9
8/13/2021,Delaware,945934,19,6981,118,14
8/14/2021,Delaware,945934,17,6998,142,16
